date,company,role_title,role_category,location,source,ats,jd_brief,matched_skills,missing_skills,ats_score,resume_variant,tailored,resume_file,job_url,status
2026-09-01,Anblicks Solutions,Sr. Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"Languages: C# Frameworks: .NET 8 Cloud: Azure(App Service, Key Vault, Application Gateway, Application Insights, etc.) Databases: SQL Server Tools: Azure Devop, SonarQube Unit Test : Xunit , nUnit Concepts: Microservices…",,,,swe,no,,https://www.adzuna.in/details/5842589876?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Ralliant,Senior Embedded Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"Description Senior Embedded Software Engineer Your Impact You will be working on sophisticated, industrial, real-time systems involving embedded Linux platforms, industrial communications, edge computing, data acquisitio…",,,,swe,no,,https://www.adzuna.in/details/5805379939?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Ralliant,Senior Embedded Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"Hybrid Senior Embedded Software Engineer Your Impact You will be working on sophisticated, industrial, real-time systems involving embedded Linux platforms, industrial communications, edge computing, data acquisition, an…",,,,swe,no,,https://www.adzuna.in/details/5805830518?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Servicenow,Sr Staff Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"Build high-quality, clean, scalable and reusable code by enforcing best practices around software engineering architecture and processes (Code Reviews, Unit testing, etc.) Work with the product owners to understand detai…",,,,swe,no,,https://www.adzuna.in/details/5796405681?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Qualitrol,Senior Embedded Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"Your Impact You will be working on sophisticated, industrial, real-time systems involving embedded Linux platforms, industrial communications, edge computing, data acquisition, and desktop software applications. This tea…",,,,swe,no,,https://www.adzuna.in/details/5862885372?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Radix Web,Senior Software Engineer - PHP,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description As a Senior Software Engineer at Radixweb, you will write and maintain efficient code by using PHP technology. You will follow the complete software development life cycle and work with other team members…",,,,swe,no,,https://www.adzuna.in/details/1887430216?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Tech Holding,Lead Software Engineer (On-Site),swe,"Ahmedabad, Gujarat",adzuna,,"About us: Working at Tech Holding isn't just a job, it's an opportunity to be a part of something bigger. We are a full-service consulting firm that was founded on the premise of delivering predictable outcomes and high-…",,,,swe,no,,https://www.adzuna.in/details/5529490476?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Oracle,Application Software Engineer 2,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description Adheres to all phases of the application software development lifecycle. Applies working knowledge to develop and review code for application features and enhancements following design specifications, and…",,,,swe,no,,https://www.adzuna.in/details/5851750158?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Artic Consulting,Software Engineer (.NET  AI),swe,"Bodakdev, Ahmedabad",adzuna,,Job Summary: Artic Consulting is seeking a talented Mid-Level Microsoft Application Developer with over 5 years of experience to join our team. The ideal candidate will be proficient in Microsoft technologies and passion…,,,,swe,no,,https://www.adzuna.in/details/5824010642?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Oracle,Senior Platform Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,Job Description Owns moderately complex components within platform services or SDKs; leads team-level improvements to integration frameworks and developer tooling. Performs deep debugging across a bounded set of distribu…,,,,swe,no,,https://www.adzuna.in/details/5826508103?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mantras2Success,Senior Software Engineer - Java,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: Basic qualifications: • 5 years of experience in Java development (J2EE, J2SE 8). • Degree, diploma or Certificate in Computer Science or IT. • Extensive experience with Spring , Spring Boot, Micro Servi…",,,,swe,no,,https://www.adzuna.in/details/5727279711?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Anblicks Solutions,Associate Sr. Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"3 years of experience in PHP and Laravel Framework . Strong expertise in MySQL , including writing complex queries, indexing, and query optimization. Solid understanding of RESTful APIs, MVC architecture, and microservic…",,,,swe,no,,https://www.adzuna.in/details/5842589861?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Artic Consulting,Software Engineer (.NET  AI),swe,"Ahmedabad, Gujarat",adzuna,,Job Summary: Artic Consulting is seeking a talented Mid-Level Microsoft Application Developer with over 5 years of experience to join our team. The ideal candidate will be proficient in Microsoft technologies and passion…,,,,swe,no,,https://www.adzuna.in/details/5843154694?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mantras2Success,Software Engineer (TypeScript/Node.js),swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: We are seeking a skilled Software Engineer with strong hands-on experience in Node.js and TypeScript to design, develop, and maintain production-grade applications. The role is backend-leaning but involv…",,,,swe,no,,https://www.adzuna.in/details/5727169435?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,ACS Consultants,JavaScript Developer- Senior Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,"Job Responsibility: o JavaScript, it s quirks and workarounds (4 years of working experience) o Advanced JavaScript libraries, frameworks and tools such as AngularJS , React , Backbone , Node , EmberData , Meteor , jQuer…",,,,swe,no,,https://www.adzuna.in/details/1218547604?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Servicenow,Staff Software Engineer - Java Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Build high-quality, clean, scalable and reusable code by enforcing best practices around software engineering architecture and processes (Code Reviews, Unit testing, etc.) Work with the product owners to understand detai…",,,,swe,no,,https://www.adzuna.in/details/5796405633?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Dhruv Corporate HR Solutions,Sr. Software Engineer c#.NET,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: POSITION :SR SOFTWARE ENGINEER LOCATION AHMEDABAD Responsibilities: Software Development: Design, develop, and maintain high-quality desktop and web based software applications using C# .NET. Collaborate…",,,,swe,no,,https://www.adzuna.in/details/5732549521?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Oracle,Lead Principal Application Software Engineer,swe,"Ahmedabad, Gujarat",adzuna,,Job Description Adheres to and improves execution of all phases of the application software development lifecycle; coaches engineers across teams or units to drive application-focused improvements. Acts as a subject matt…,,,,swe,no,,https://www.adzuna.in/details/5857602226?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Inkey IT Solutions Pvt Ltd,Associate Software Engineer Power BI,analyst,"Ahmedabad, Gujarat",adzuna,,Mandatory Skills Strong verbal and written communication skills with regular progress reporting and status updates Effective task time and deadline management Ownership accountability and willingness to seek clarificatio…,,,,analyst,no,,https://www.adzuna.in/details/5805536273?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Codal,Senior Software Engineer - React Native,swe,"Ahmedabad, Gujarat",adzuna,,"An Introduction to Codal Codal is an award-winning web design and development consultancy that helps enterprise organizations solve complex problems and accelerate growth through elegant, data-driven digital solutions. O…",,,,swe,no,,https://www.adzuna.in/details/5801714981?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Servicenow,"Senior Software Engineer, ServiceNow(Product Operations)",swe,"Ahmedabad, Gujarat",adzuna,,"What you get to do in this role: As part of the ETG Product Ops team, proactively work on resolving L2/L3 support issues for all the ETG Products (Technology Workflows, AIX, DevX). Ensure all the Incidents and requests a…",,,,swe,no,,https://www.adzuna.in/details/5796405632?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Oracle,"Senior Platform Software Engineer, Oracle Health",swe,"Ahmedabad, Gujarat",adzuna,,Job Description Owns moderately complex components within platform services or SDKs; leads team-level improvements to integration frameworks and developer tooling. Performs deep debugging across a bounded set of distribu…,,,,swe,no,,https://www.adzuna.in/details/5825816888?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Oracle,Senior Platform Software Engineer (Date Engineering),swe,"Ahmedabad, Gujarat",adzuna,,Job Description Owns moderately complex components within platform services or SDKs; leads team-level improvements to integration frameworks and developer tooling. Performs deep debugging across a bounded set of distribu…,,,,swe,no,,https://www.adzuna.in/details/5826508096?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Artic Consulting,Senior Software Engineer (Microsoft Technologies AI),swe,"Ahmedabad, Gujarat",adzuna,,Job Summary: Are you a passionate and experienced full stack developer who loves working with Microsoft technologies? Do you want to join a growing and dynamic team that delivers cutting-edge solutions to clients across …,,,,swe,no,,https://www.adzuna.in/details/5858394210?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,S&P Global,"Senior Software Engineer- Python, Data Engineer",swe,"Ahmedabad, Gujarat",adzuna,,"About the Role: Grade Level (for internal use): 10 You will be responsible for: Design and maintain optimal data pipeline architecture to ensure efficient, scalable, and reliable data flow across the organization. Assemb…",,,,swe,no,,https://www.adzuna.in/details/5859436647?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Speechify,"Senior Software Engineer, Core Experiences - Ahmedabad, India",swe,"Ahmedabad, Gujarat",adzuna,,"Mission Speechify is the easiest way to listen to the world’s information. Articles on the web, documents in the cloud, books on your phone. We absorb it all and let you listen to it at your desk, on the go, at your own …",,,,swe,no,,https://www.adzuna.in/details/5784272310?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Speechify,"Senior Software Engineer, Windows/Desktop Applications - Ahmedabad, India",swe,"Ahmedabad, Gujarat",adzuna,,"Mission The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, ne…",,,,swe,no,,https://www.adzuna.in/details/5732605310?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,KM UNOTAG,Software Development Engineer II,swe,"Ahmedabad, Gujarat",adzuna,,"Position Purpose: The Software Engineer II is responsible for independently developing and assisting in the design of a product that our customers and associates love. As a Software Engineer II, you will be part of a dyn…",,,,swe,no,,https://www.adzuna.in/details/3433221903?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Promotup HR Solutions,Software Development Engineer Testing (SDET),swe,"Ahmedabad, Gujarat",adzuna,,"We are seeking an engineer to join its highly skilled engineering team. The job involves creating and executing test cases, defect reporting/verification on web based application. Qualifications: BCA / MCA / M.Sc IT / B.…",,,,swe,no,,https://www.adzuna.in/details/2559981046?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mantras2Success,Software Development Engineer ( SDE I/II/III),swe,"Ahmedabad, Gujarat",adzuna,,Job Description: The Opportunity This is an exciting opportunity to be part of the founding team transforming the way Ecommerce operates across the world. You will witness the zero to one journey of marquee investor back…,,,,swe,no,,https://www.adzuna.in/details/5727275692?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Macrohire,Full Stack JavaAngularPostgresql Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Job description Our client is a specialty pharmacy service business model that enables essential interactions between patients, prescribers, payors, and pharma on behalf of independent retail pharmacies (IRPs). Do not ap…",,,,swe,no,,https://www.adzuna.in/details/3317153026?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Bacancy Technology,Golang Developer,swe,"Ahmedabad, Gujarat",adzuna,,Position: Software Engineer/ Sr. Software Engineer Technology: Golang Developer Location: Ahmedabad / Remote Job Description: Experience in software development in Golang More than 1 years of strong API design and develo…,,,,swe,no,,https://www.adzuna.in/details/4987812621?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,AgileEngine,Lead Application Security Engineer ID71665,swe,"Motera, Ahmedabad",adzuna,,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, an…",,,,swe,no,,https://www.adzuna.in/details/5860696340?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,AgileEngine,Senior Agentic AI Engineer ID80140,swe,"Motera, Ahmedabad",adzuna,,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, an…",,,,swe,no,,https://www.adzuna.in/details/5857712935?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mantras2Success,Backend (Golang) Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: Job Profile: As a senior Golang developer, you will be immersed in our backend infrastructure, taking charge of complex architecture and coding challenges. Your primary focus will be based on pure backen…",,,,swe,no,,https://www.adzuna.in/details/5729698628?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,AgileEngine,Lead Agentic AI Engineer ID80141,swe,"Motera, Ahmedabad",adzuna,,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, an…",,,,swe,no,,https://www.adzuna.in/details/5857712954?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Simform Solutions,Ruby on Rails Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Summary: Be part of a dynamic start-up environment to deliver best solutions. The position is with fast growing team of engineers, designers, and product analysts in an agile development environment. We are looking for e…",,,,swe,no,,https://www.adzuna.in/details/1206824388?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Glide,Engineer â Embedded Software,swe,"Ahmedabad, Gujarat",adzuna,,"Engineer – Embedded Software Location: Ahmedabad, Gujarat About the Company Glide Technology Pvt. Ltd. is a leading product engineering company with over a decade of expertise in embedded software and hardware solutions.…",,,,swe,no,,https://www.adzuna.in/details/5712485249?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,MobileFirst Applications Private Limited,Angular Developer,swe,"Ahmedabad, Gujarat",adzuna,,"We are looking to hire an experienced AngularJS Developer to join our dynamic team. To ensure success as an AngularJS Developer, you should have extensive knowledge of theoretical software engineering, be proficient in J…",,,,swe,no,,https://www.adzuna.in/details/2346068993?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Isport Technologies,Frontend/Fullstack developer (React),swe,"Ahmedabad, Gujarat",adzuna,,"Key Skills: Experience a minimum of 1 year building client-side of web development using React. A good eye for UI and UX design React, Redux, TypeScript, Socket.io, Jest, Supertest, HTML5, SCSS, Docker, Kubernetes Node.j…",,,,swe,no,,https://www.adzuna.in/details/3463406797?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Isport Technologies,.NET Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Key Skills: Experience of a minimum of 1 year in C#.NET, .NET Core, ASP.NET, MVC, HTML, CSS, JavaScript programming Experience with SOAP and REST web services from a client perspective WCF/Web API Experience with ADO.NET…",,,,swe,no,,https://www.adzuna.in/details/3463406794?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Jobdost,Senior Nodejs Engineer (Backend),swe,"Ahmedabad, Gujarat",adzuna,,"What you'll do: · Perform complex application programming activities with an emphasis on mobile development: Node.js, TypeScript, JavaScript, RESTful APIs and related backend frameworks · Assist in the definition of syst…",,,,swe,no,,https://www.adzuna.in/details/5039639920?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Isparrow Services private limited,Java Developer,swe,"Ahmedabad, Gujarat",adzuna,,"4 years of professional development experience in an agile software engineering role Strong development skills in Java or Groovy Experience with Jenkins, bamboo and CI/CD environments Familiarity with Guice or similar de…",,,,swe,no,,https://www.adzuna.in/details/2566774953?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Simform,ReactJS Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Role Responsibilities: Ability to understand business requirements and translate them into technical requirements Write, test, and release world-class, production-ready code Ensure that the data needs of the UI are fulfi…",,,,swe,no,,https://www.adzuna.in/details/5075757565?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,IQ INFINITE TECHNOLOGIES,PHP Developer,swe,"Ahmedabad, Gujarat",adzuna,,"About the role We are looking for strong experience in understanding HTML5, CSS3, JavaScript, Core PHP, MySQL. Must have outstanding coding skills, Strong understanding of business logic and has a good learning curve. Re…",,,,swe,no,,https://www.adzuna.in/details/4060061685?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Zybra,Senior PHP Developer,swe,"Ahmedabad, Gujarat",adzuna,,"About Role:- 1. You have 2 years of professional experience in successful web development 2. Relevant degree in software engineering / IT 3. Strong knowledge of PHP, PHPUnit and at least one MVC frameworks like Laravel 4…",,,,swe,no,,https://www.adzuna.in/details/1171509561?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Adani,Head - Data & AI,swe,"Ahmedabad, Gujarat",adzuna,,"Responsibilities By working closely with business leaders, Business Technology, Software Engineering, Architecture, IT, and Cybersecurity teams, Data & AI role translate business problems into analytical and AI use cases…",,,,swe,no,,https://www.adzuna.in/details/5807490777?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,,Angular Developer,swe,"Ahmedabad, Gujarat",adzuna,,"We are looking to hire an experienced Angular Developer to join our dynamic team. As a lead Developer, you will be responsible for creating a top-level coding-base using Angular best practices. To ensure success as an An…",,,,swe,no,,https://www.adzuna.in/details/4686700511?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,YipitData,Senior Backend Engineer,swe,"Ahmedabad, Gujarat",adzuna,,About YipitData: YipitData is the leading market research and analytics firm for the disruptive economy and recently raised up to $475M from The Carlyle Group at a valuation over $1B. We analyze billions of alternative d…,,,,swe,no,,https://www.adzuna.in/details/5787612046?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,AgileEngine,Senior Site Reliability Engineer ID81653,swe,"Motera, Ahmedabad",adzuna,,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, an…",,,,swe,no,,https://www.adzuna.in/details/5847084604?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Technocruitx universal services pvt ltd,Senior Laravel Developer,swe,"Ahmedabad, Gujarat",adzuna,,"The Lead will be responsible for all aspects of the project from planning, monitoring and implementation. The main responsibility will be coordinating all resources, setting deadlines, assigning responsibilities, monitor…",,,,swe,no,,https://www.adzuna.in/details/3262154819?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mspire Ventures,We Are Hiring Technical Manager In Ahmedabad,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: We Are Hiring Technical Manager In Ahmedabad. Job Title: Technical Manager Key Responsibilities: Lead and manage a team of software engineers, developers, and IT specialists. Plan, coordinate, and superv…",,,,swe,no,,https://www.adzuna.in/details/5727134097?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Right Advisors,Jr/Sr Fullsatck - React.js,swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: Key Responsibilities Design and develop high-quality frontend applications using modern React patterns Build responsive, performant, and data-heavy user interfaces Implement advanced charting and data vi…",,,,swe,no,,https://www.adzuna.in/details/5788375494?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mantras2Success,Lead Full Stack Developer (GO & REACT ),swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: About the Job As a Lead Software Developer, you will play a key role in designing, developing, and maintaining high-quality software solutions that power our cutting-edge navigation and piloting systems.…",,,,swe,no,,https://www.adzuna.in/details/5728397874?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,SmartBear,Solutions Engineer - Bugsnag,swe,"Ahmedabad, Gujarat",adzuna,,"SmartBear delivers application integrity for modern tech stacks, ensuring continuous, measurable assurance that software just works as intended with governance to operate at AI speed and scale. SmartBear offers deep test…",,,,swe,no,,https://www.adzuna.in/details/5841918828?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Oracle,"Software Developer 3, Oracle Health",swe,"Ahmedabad, Gujarat",adzuna,,"Job Description Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc. Responsibilities As a member of the software engineering division, you will assist in defining a…",,,,swe,no,,https://www.adzuna.in/details/5825577514?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Mantras2Success,Senior Full Stack Developer ( Frontend heavy (React  TypeScript)),swe,"Ahmedabad, Gujarat",adzuna,,"Job Description: We are seeking an experienced Full Stack Developer with a strong frontend focus to design, develop, and maintain high-performance marine software solutions. This role involves building data-intensive, sc…",,,,swe,no,,https://www.adzuna.in/details/5727150574?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,S&P Global,"Senior Software Engineer- Python, Data Engineer",swe,"Ahmedabad, Gujarat",adzuna,,"This job is with S&P Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About the Role: Grade Level (for in…",,,,swe,no,,https://www.adzuna.in/land/ad/5857982620?se=jhzfDrCl8RGxSf1iGXKoQA&utm_medium=api&utm_source=93a24393&v=C23207572509CD6B8B5F2A54EF31BBFA4E2CFC82,discovered_not_prepared
2026-09-01,AgriYuvaa,Business Analyst – Nature-Based Carbon,analyst,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,analyst,no,,https://www.linkedin.com/jobs/view/4459209254,discovered_not_prepared
2026-09-01,Accenture in India,Custom Software Engineer,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4461212292,discovered_not_prepared
2026-09-01,Anblicks,Engineer III - App Engg & AI,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4459210481,discovered_not_prepared
2026-09-01,Alignerr,Software Engineer (AI Training),swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4461020927,discovered_not_prepared
2026-09-01,DIGI - MAA,Shopify Developer,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4458831484,discovered_not_prepared
2026-09-01,Tesseract Technolabs,Senior Java Software Engineer,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4458457103,discovered_not_prepared
2026-09-01,HookedCRM,Full Stack Engineer,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4460034673,discovered_not_prepared
2026-09-01,TM Systems,Full‑Stack Developer (React + NodeJS + PostgreSQL),swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4458877470,discovered_not_prepared
2026-09-01,AgileEngine,Lead Full Stack Engineer ID86301,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4460022379,discovered_not_prepared
2026-09-01,AIS Technolabs Pvt Ltd,Senior Node.JS Developer,swe,"Ahmedabad, Gujarat, India",jobspy:linkedin,,,,,,swe,no,,https://www.linkedin.com/jobs/view/4461069758,discovered_not_prepared
2026-09-01,,Businees Analyst,analyst,"Ahmedabad, Gujarat",adzuna,,Profile: Business Analyst Experience: 1 to 4 Years Salary: No bar for good candidate Job Description: • Communicate with clients through E-mail/Skype or through any other medium and finalize the scope of the project. • E…,,,,analyst,no,,https://www.adzuna.in/details/4686700335?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Esyasoft Technologies Private Limited,Senior Software Engineer - Mendix Developer,swe,"Raikhad, Ahmedabad",adzuna,,"We are seeking a skilled Mendix Developer with 2-5 years of hands-on experience in designing, developing, and maintaining Mendix applications. The ideal candidate should have experience across both web and native mobile …",,,,swe,no,,https://www.adzuna.in/details/5826772672?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,GetOnCRM Solutions Inc,Salesforce developer,swe,"Ahmedabad, Gujarat",adzuna,,"We are looking for a Salesforce Developer with 2–4 years of hands-on experience in designing, developing, and customizing Salesforce applications. The ideal candidate should have strong knowledge of Apex, Lightning techn…",,,,swe,no,,https://www.adzuna.in/details/5775746110?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Kaapro Management Solutions,Urgent Opening for DATA ANALYST - Ahmedabad,analyst,"Ahmedabad, Gujarat",adzuna,,"Job Description: JOB DESCRIPTION: DATA ANALYST (Market Research / Lead Generation) Industry: (Frozen Food Manufacturing Company) Location: Ambala, Haryana Experience: 2–5 years (Market research / data analytics / lead ge…",,,,analyst,no,,https://www.adzuna.in/details/5729694406?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,MNR Solutions,Software Engineer - Model Based Development,swe,"Ahmedabad, Gujarat",adzuna,,QUALIFICATIONS: B.E./ B.Tech. (Electronics/ Electrical/ Mechatronics/ Mechanical) EMPLOYMENT: Permanent / Full Time LOCATION: Ahmedabad EXPERIENCE: 1 to 3 years within automotive industry / software development. ROLES AN…,,,,swe,no,,https://www.adzuna.in/details/1719091459?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,i2TECHS,NodeJS Developer,swe,"Ahmedabad, Gujarat",adzuna,,"Job Profile :Sr. Software Engineer/Software Engineer/Associate Software Engineer Technologies :NodeJS Developer Eligibility Criteria :Requires minimum of a Bachelor’s Degree in IT, Computer Science, MCA or equivalent exp…",,,,swe,no,,https://www.adzuna.in/details/2388844840?utm_medium=api&utm_source=93a24393,discovered_not_prepared
2026-09-01,Salesforge,Senior Backend Engineer Build AI Agents,swe,Remote,remoteok,,"Remote - Most sales tools help you send emails. Weâre building something different.At Salesforge, weâre creating autonomous AI agents that can:Find the right prospectsGenerate highly personalized outreachRun conversa…",,,,swe,no,,https://remoteOK.com/remote-jobs/remote-senior-backend-engineer-build-ai-agents-salesforge-1137114,discovered_not_prepared
2026-09-01,Kruger NearShore LLC - Rekluti,DESARROLLADOR FULL STACK,swe,Remote,remoteok,,"<h3>Desarrollador/a Full Stack â Python / Angular / Go</h3><p class=""isSelectedEnd"">En <strong>Rekluti</strong>, consultora especializada en talento tecnolÃ³gico en LATAM, buscamos un/a <strong>Desarrollador/a Full Sta…",,,,swe,no,,https://remoteOK.com/remote-jobs/remote-desarrollador-full-stack-kruger-nearshore-llc-rekluti-1137062,discovered_not_prepared
2026-09-01,Toptal,Python Backend Development Talent with RAG and Agentic AI Experience,swe,Remote,weworkremotely,,"<p> <strong>Headquarters:</strong> </p> <p>Summary:</p><p>We are seeking an experienced Python Backend Developer to design, build, and deploy scalable AI-powered applications using Retrieval-Augmented Generation, large l…",,,,swe,no,,https://weworkremotely.com/remote-jobs/toptal-python-backend-development-talent-with-rag-and-agentic-ai-experience,discovered_not_prepared
2026-09-01,Sticker Mule,Software engineer,swe,Remote,weworkremotely,,"<img src=""https://we-work-remotely.imgix.net/logos/0018/9370/logo.gif?ixlib=rails-4.0.0&amp;w=50&amp;h=50&amp;dpr=2&amp;fit=fill&amp;auto=compress"" /> <p> <strong>Headquarters:</strong> New York, NY <br /><strong>URL:</s…",,,,swe,no,,https://weworkremotely.com/remote-jobs/sticker-mule-software-engineer-3,discovered_not_prepared
